system;commit_sha;date;developer;file;action
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sq.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/uk.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ja.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ms.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/en-nz.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/pl.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/cv.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/lv.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ru.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/gl.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/tr.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/pt.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/gd.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/dv.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fy.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/it.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/hi.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ar-sa.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/bo.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/bg.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ko.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/cs.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/en-ie.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/en-gb.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/se.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ta.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/id.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ka.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/tl-ph.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/zh-cn.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fi.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ml.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/nb.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fa.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sk.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/my.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/eu.js;MODIFIED
